hl_id,bl_form10,matchid,bl_form5,bl_slutmal,hl_form5,bl_namn,hl_form10,omgang,hl_pos,hl_namn,hl_slutmal,sasong,bl_pos,bl_id
19721,0,1417583,0,0,-1,AIK,-1,2,11,Brommapojkarna,0,2010-03-13T00:00+0100,10,9367
9389,0,1417584,0,0,0,Gais,0,2,5,Mjällby,3,2010-03-13T00:00+0100,13,9382
9377,-1,1417585,-1,1,0,Kalmar FF,0,2,9,Trelleborgs FF,1,2010-03-13T00:00+0100,12,9374
9368,1,1417586,1,1,-1,Helsingborg,-1,2,15,Djurgården,0,2010-03-13T00:00+0100,2,9373
9393,0,1417587,0,1,-1,Gefle,-1,2,16,Åtvidaberg,0,2010-03-13T00:00+0100,6,9400
9369,0,1417588,0,0,0,Halmstad,0,2,3,Elfsborg,6,2010-03-13T00:00+0100,14,9371
9370,1,1417589,1,1,0,Häcken,0,2,7,IFK Göteborg,0,2010-03-13T00:00+0100,1,19740
9375,1,1417590,1,0,0,Örebro,0,2,4,Malmö FF,3,2010-03-13T00:00+0100,8,9379
9374,1,1417591,1,2,-1,Elfsborg,-1,3,14,Kalmar FF,2,2010-03-13T00:00+0100,5,9369
9400,1,1417593,1,3,0,Malmö FF,0,3,7,Gefle,1,2010-03-13T00:00+0100,3,9375
9371,-2,1417592,-2,0,-1,Åtvidaberg,-1,3,8,Halmstad,4,2010-03-13T00:00+0100,16,9393
9382,0,1417594,0,1,-1,AIK,-1,3,6,Gais,3,2010-03-13T00:00+0100,13,9367
9379,1,1417595,1,2,0,Mjällby,0,3,10,Örebro,0,2010-03-13T00:00+0100,4,9389
9373,-1,1417596,-1,0,1,IFK Göteborg,1,3,2,Helsingborg,2,2010-03-13T00:00+0100,9,9370
19740,0,1417597,0,2,1,Trelleborgs FF,1,3,1,Häcken,4,2010-03-13T00:00+0100,12,9377
9368,-1,1417598,-1,0,-2,Brommapojkarna,-2,3,15,Djurgården,0,2010-03-13T00:00+0100,11,19721
9367,-1,1417599,-1,1,-1,Örebro,-1,4,15,AIK,0,2010-03-13T00:00+0100,7,9379
9389,-1,1417600,-1,3,1,Gefle,1,4,4,Mjällby,1,2010-03-13T00:00+0100,5,9400
9377,2,1417601,2,0,-1,Helsingborg,-1,4,12,Trelleborgs FF,0,2010-03-13T00:00+0100,2,9373
19721,0,1417602,0,0,-1,Gais,-1,4,8,Brommapojkarna,1,2010-03-13T00:00+0100,11,9382
9370,-2,1417603,-2,1,-2,Djurgården,-2,4,10,IFK Göteborg,1,2010-03-13T00:00+0100,14,9368
9375,0,1417604,0,1,1,Halmstad,1,4,3,Malmö FF,1,2010-03-13T00:00+0100,9,9371
9369,2,1417605,2,0,1,Häcken,1,4,6,Elfsborg,0,2010-03-13T00:00+0100,1,19740
9393,-1,1417606,-1,0,-3,Kalmar FF,-3,4,16,Åtvidaberg,0,2010-03-13T00:00+0100,13,9374
19740,-3,1417607,-3,0,2,Åtvidaberg,2,5,3,Häcken,0,2010-03-13T00:00+0100,16,9393
9373,1,1417608,1,1,2,Elfsborg,2,5,1,Helsingborg,2,2010-03-13T00:00+0100,7,9369
9371,0,1417612,0,2,0,Mjällby,0,5,12,Halmstad,1,2010-03-13T00:00+0100,4,9389
9400,-2,1417609,-2,0,-1,AIK,-1,5,5,Gefle,1,2010-03-13T00:00+0100,15,9367
9370,0,1417610,0,1,-2,Brommapojkarna,-2,5,11,IFK Göteborg,1,2010-03-13T00:00+0100,8,19721
9374,1,1417611,1,3,-1,Malmö FF,-1,5,13,Kalmar FF,2,2010-03-13T00:00+0100,2,9375
9368,-1,1417613,-1,0,-2,Trelleborgs FF,-2,5,10,Djurgården,3,2010-03-13T00:00+0100,14,9377
9379,-1,1417614,-1,2,-1,Gais,-1,5,9,Örebro,0,2010-03-13T00:00+0100,6,9382
9367,-1,1417615,-1,1,-3,Halmstad,-3,6,15,AIK,0,2010-03-13T00:00+0100,9,9371
9375,2,1417616,2,1,1,Häcken,1,6,2,Malmö FF,3,2010-03-13T00:00+0100,4,19740
9393,3,1417617,3,3,-3,Helsingborg,-3,6,16,Åtvidaberg,0,2010-03-13T00:00+0100,1,9373
9369,-1,1417618,-1,1,0,Djurgården,0,6,7,Elfsborg,3,2010-03-13T00:00+0100,12,9368
9377,-2,1417619,-2,1,-2,IFK Göteborg,-2,6,11,Trelleborgs FF,2,2010-03-13T00:00+0100,13,9370
19721,-2,1417620,-2,1,0,Örebro,0,6,10,Brommapojkarna,0,2010-03-13T00:00+0100,8,9379
9389,-2,1417621,-2,0,0,Kalmar FF,0,6,3,Mjällby,0,2010-03-13T00:00+0100,14,9374
9382,0,1417622,0,1,-1,Gefle,-1,6,5,Gais,2,2010-03-13T00:00+0100,6,9400
9370,1,1417623,1,1,-3,Elfsborg,-3,7,11,IFK Göteborg,5,2010-03-13T00:00+0100,9,9369
9371,0,1417624,0,0,-1,Gais,-1,7,5,Halmstad,3,2010-03-13T00:00+0100,8,9382
9400,-2,1417625,-3,3,-1,Örebro,-1,7,7,Gefle,1,2010-03-13T00:00+0100,4,9379
9377,-1,1417626,0,1,-1,Brommapojkarna,-1,7,13,Trelleborgs FF,0,2010-03-13T00:00+0100,10,19721
19740,0,1417627,0,1,0,Mjällby,1,7,6,Häcken,0,2010-03-13T00:00+0100,3,9389
9374,-4,1417628,-4,3,-1,AIK,-2,7,15,Kalmar FF,0,2010-03-13T00:00+0100,14,9367
9368,-4,1417629,-3,1,-1,Åtvidaberg,-2,7,12,Djurgården,2,2010-03-13T00:00+0100,16,9393
9373,2,1417630,2,1,2,Malmö FF,3,7,1,Helsingborg,2,2010-03-13T00:00+0100,2,9375
9393,-2,1417631,-1,1,-3,IFK Göteborg,-5,8,16,Åtvidaberg,2,2010-03-13T00:00+0100,11,9370
9367,0,1417632,-1,1,-4,Häcken,-4,8,13,AIK,1,2010-03-13T00:00+0100,6,19740
9382,-3,1417633,-2,2,0,Kalmar FF,-1,8,9,Gais,2,2010-03-13T00:00+0100,15,9374
19721,-2,1417634,-2,1,0,Gefle,-1,8,7,Brommapojkarna,2,2010-03-13T00:00+0100,10,9400
9369,-2,1417635,-2,1,-1,Trelleborgs FF,0,8,5,Elfsborg,4,2010-03-13T00:00+0100,14,9377
9379,0,1417636,1,0,-2,Halmstad,-2,8,3,Örebro,3,2010-03-13T00:00+0100,8,9371
9375,-1,1417637,1,1,0,Djurgården,1,8,2,Malmö FF,2,2010-03-13T00:00+0100,12,9368
9389,4,1417638,3,1,-1,Helsingborg,0,8,4,Mjällby,0,2010-03-13T00:00+0100,1,9373
9371,-3,1417639,-2,0,-1,Gefle,-1,9,7,Halmstad,1,2010-03-13T00:00+0100,11,9400
9374,-1,1417640,0,1,-2,Örebro,-3,9,13,Kalmar FF,4,2010-03-13T00:00+0100,4,9379
19740,-1,1417641,-1,2,-2,Gais,0,9,9,Häcken,0,2010-03-13T00:00+0100,6,9382
9377,-4,1417642,-1,3,-2,Åtvidaberg,-3,9,16,Trelleborgs FF,0,2010-03-13T00:00+0100,14,9393
9373,-4,1417643,-3,0,2,AIK,4,9,1,Helsingborg,1,2010-03-13T00:00+0100,15,9367
9370,2,1417644,1,2,-1,Malmö FF,-3,9,12,IFK Göteborg,0,2010-03-13T00:00+0100,2,9375
9369,0,1417645,1,0,0,Brommapojkarna,1,9,3,Elfsborg,1,2010-03-13T00:00+0100,8,19721
9368,-1,1417646,-2,0,0,Mjällby,-2,9,10,Djurgården,1,2010-03-13T00:00+0100,5,9389
9367,-1,1417647,1,2,-3,Djurgården,-5,10,15,AIK,1,2010-03-13T00:00+0100,8,9368
9375,-4,1417648,-3,0,1,Trelleborgs FF,2,10,2,Malmö FF,2,2010-03-13T00:00+0100,16,9377
9393,2,1417649,1,1,-1,Elfsborg,-4,10,14,Åtvidaberg,1,2010-03-13T00:00+0100,4,9369
19721,0,1417650,0,0,-1,Halmstad,-1,10,6,Brommapojkarna,1,2010-03-13T00:00+0100,9,9371
9379,-1,1417651,-3,0,-1,Häcken,-2,10,3,Örebro,2,2010-03-13T00:00+0100,10,19740
9400,-2,1417652,-1,0,-3,Kalmar FF,-4,10,11,Gefle,0,2010-03-13T00:00+0100,13,9374
9389,-4,1417653,-2,0,-2,IFK Göteborg,-2,10,5,Mjällby,0,2010-03-13T00:00+0100,12,9370
9382,5,1417654,3,0,0,Helsingborg,-1,10,7,Gais,0,2010-03-13T00:00+0100,1,9373
9393,1,1417655,0,1,-1,Brommapojkarna,-3,11,13,Åtvidaberg,4,2010-03-13T00:00+0100,8,19721
9369,3,1417656,2,2,2,Malmö FF,2,11,4,Elfsborg,2,2010-03-13T00:00+0100,2,9375
19740,-4,1417657,-4,2,-4,Gefle,-3,11,14,Häcken,0,2010-03-13T00:00+0100,9,9400
9374,-1,1417658,0,0,0,Halmstad,-1,11,12,Kalmar FF,1,2010-03-13T00:00+0100,10,9371
9370,-6,1417659,-3,0,-2,AIK,-4,11,11,IFK Göteborg,4,2010-03-13T00:00+0100,16,9367
9377,-2,1417660,-2,1,-3,Mjällby,-5,11,15,Trelleborgs FF,2,2010-03-13T00:00+0100,6,9389
9373,-2,1417661,1,1,2,Örebro,4,11,1,Helsingborg,2,2010-03-13T00:00+0100,3,9379
9368,-1,1417662,0,1,0,Gais,0,11,7,Djurgården,1,2010-03-13T00:00+0100,5,9382
9375,-1,1417663,1,1,1,Åtvidaberg,2,12,2,Malmö FF,3,2010-03-13T00:00+0100,14,9393
9379,1,1417664,1,0,0,Djurgården,-2,12,3,Örebro,1,2010-03-13T00:00+0100,7,9368
9389,1,1417665,1,0,-3,Elfsborg,-4,12,4,Mjällby,2,2010-03-13T00:00+0100,5,9369
9367,-4,1417666,-3,0,-3,Trelleborgs FF,-7,12,15,AIK,1,2010-03-13T00:00+0100,16,9377
9371,-4,1417667,-4,2,-1,Häcken,-1,12,12,Halmstad,1,2010-03-13T00:00+0100,10,19740
9382,-2,1417668,0,0,-1,IFK Göteborg,0,12,6,Gais,0,2010-03-13T00:00+0100,13,9370
19721,0,1417669,1,3,0,Kalmar FF,0,12,9,Brommapojkarna,2,2010-03-13T00:00+0100,8,9374
9400,5,1417670,3,3,-3,Helsingborg,-4,12,11,Gefle,1,2010-03-13T00:00+0100,1,9373
9369,-5,1417671,-2,0,1,AIK,0,13,5,Elfsborg,4,2010-03-13T00:00+0100,16,9367
9370,0,1417672,1,0,-1,Örebro,-1,13,12,IFK Göteborg,0,2010-03-13T00:00+0100,3,9379
9371,0,1417679,0,0,-3,Djurgården,-4,14,8,Halmstad,2,2010-03-13T00:00+0100,10,9368
19721,-5,1417681,-3,1,-3,Häcken,-3,14,7,Brommapojkarna,2,2010-03-13T00:00+0100,12,19740
9389,4,1417682,3,2,-1,Malmö FF,-2,14,4,Mjällby,4,2010-03-13T00:00+0100,2,9375
9374,5,1417683,3,0,2,Helsingborg,0,14,6,Kalmar FF,1,2010-03-13T00:00+0100,1,9373
9400,-1,1417684,0,0,-2,IFK Göteborg,-4,14,11,Gefle,0,2010-03-13T00:00+0100,13,9370
9382,1,1417685,1,2,-1,Elfsborg,-1,14,9,Gais,0,2010-03-13T00:00+0100,5,9369
9379,-3,1417680,-1,0,0,Trelleborgs FF,0,14,3,Örebro,2,2010-03-13T00:00+0100,16,9377
9367,-2,1417686,-1,1,-3,Åtvidaberg,-5,14,14,AIK,4,2010-03-13T00:00+0100,15,9393
19740,0,1417673,2,1,-3,Kalmar FF,-5,13,9,Häcken,1,2010-03-13T00:00+0100,8,9374
9368,-4,1417674,-3,1,-1,Gefle,0,13,7,Djurgården,1,2010-03-13T00:00+0100,10,9400
9393,-3,1417675,-2,2,1,Mjällby,-1,13,14,Åtvidaberg,1,2010-03-13T00:00+0100,4,9389
9377,-1,1417676,0,0,-3,Gais,-4,13,15,Trelleborgs FF,2,2010-03-13T00:00+0100,6,9382
9373,-3,1417677,-3,1,2,Halmstad,4,13,1,Helsingborg,2,2010-03-13T00:00+0100,13,9371
9375,-1,1417678,-1,1,3,Brommapojkarna,3,13,2,Malmö FF,2,2010-03-13T00:00+0100,11,19721
9367,3,1489571,2,0,-1,Malmö FF,-3,15,14,AIK,2,2010-03-13T00:00+0100,2,9375
9389,-2,1489573,-1,0,1,Brommapojkarna,-1,15,4,Mjällby,0,2010-03-13T00:00+0100,7,19721
9370,-2,1489575,-3,0,1,Halmstad,-1,15,9,IFK Göteborg,3,2010-03-13T00:00+0100,11,9371
9369,2,1489569,2,3,0,Örebro,2,15,5,Elfsborg,3,2010-03-13T00:00+0100,3,9379
9377,-5,1489570,-1,1,-1,Gefle,-3,15,15,Trelleborgs FF,2,2010-03-13T00:00+0100,13,9400
9382,-3,1489572,-2,0,-2,Åtvidaberg,-2,15,10,Gais,0,2010-03-13T00:00+0100,16,9393
9368,2,1489576,2,2,-2,Kalmar FF,-2,15,12,Djurgården,0,2010-03-13T00:00+0100,6,9374
19740,3,1489574,1,1,-3,Helsingborg,-6,15,8,Häcken,2,2010-03-13T00:00+0100,1,9373
9393,-3,1489577,-2,1,-2,Gais,-2,16,16,Åtvidaberg,0,2010-03-13T00:00+0100,8,9382
9375,-1,1489580,1,0,0,AIK,1,16,2,Malmö FF,1,2010-03-13T00:00+0100,15,9367
19721,-1,1489581,1,0,-2,Mjällby,-1,16,7,Brommapojkarna,1,2010-03-13T00:00+0100,4,9389
9371,1,1489579,2,0,-3,IFK Göteborg,-3,16,9,Halmstad,1,2010-03-13T00:00+0100,12,9370
9400,-3,1489583,1,3,-2,Trelleborgs FF,-5,16,14,Gefle,1,2010-03-13T00:00+0100,13,9377
9374,-2,1489584,-3,1,2,Djurgården,2,16,6,Kalmar FF,0,2010-03-13T00:00+0100,10,9368
9379,1,1489578,0,0,1,Elfsborg,2,16,3,Örebro,3,2010-03-13T00:00+0100,5,9369
9373,-4,1489582,-1,1,0,Häcken,2,16,1,Helsingborg,3,2010-03-13T00:00+0100,11,19740
9389,-2,1489587,1,0,1,AIK,-2,17,5,Mjällby,0,2010-03-13T00:00+0100,15,9367
9368,-4,1489589,-1,3,-3,Häcken,-3,17,13,Djurgården,0,2010-03-13T00:00+0100,7,19740
9375,-2,1489588,-2,0,1,Gais,3,17,2,Malmö FF,1,2010-03-13T00:00+0100,10,9382
9369,-5,1489586,-3,0,-1,Gefle,1,17,4,Elfsborg,1,2010-03-13T00:00+0100,14,9400
9370,2,1489592,0,1,0,Kalmar FF,-1,17,9,IFK Göteborg,3,2010-03-13T00:00+0100,6,9374
9393,3,1489585,3,2,-4,Örebro,-2,17,16,Åtvidaberg,0,2010-03-13T00:00+0100,3,9379
19721,2,1489590,0,3,0,Helsingborg,0,17,8,Brommapojkarna,1,2010-03-13T00:00+0100,1,9373
9377,-3,1489591,-1,0,0,Halmstad,-2,17,11,Trelleborgs FF,1,2010-03-13T00:00+0100,12,9371
9373,-3,1489598,-3,3,0,Djurgården,2,18,1,Helsingborg,3,2010-03-13T00:00+0100,12,9368
9382,-1,1489593,0,2,-3,Mjällby,-3,18,8,Gais,3,2010-03-13T00:00+0100,5,9389
9379,3,1489594,1,3,2,Malmö FF,2,18,3,Örebro,0,2010-03-13T00:00+0100,2,9375
9374,0,1489600,2,1,-1,Trelleborgs FF,1,18,6,Kalmar FF,2,2010-03-13T00:00+0100,11,9377
9367,-2,1489596,0,1,0,Brommapojkarna,-2,18,15,AIK,2,2010-03-13T00:00+0100,9,19721
9371,1,1489595,1,3,-1,Elfsborg,-3,18,13,Halmstad,1,2010-03-13T00:00+0100,4,9369
19740,1,1489597,1,5,-1,IFK Göteborg,-4,18,10,Häcken,1,2010-03-13T00:00+0100,7,9370
9400,-4,1489599,-4,2,-3,Åtvidaberg,-5,18,14,Gefle,4,2010-03-13T00:00+0100,16,9393
9369,1,1489608,0,1,0,Kalmar FF,0,19,3,Elfsborg,4,2010-03-13T00:00+0100,7,9374
9367,-2,1489604,-1,0,2,Gais,0,19,11,AIK,1,2010-03-13T00:00+0100,8,9382
9375,-3,1489602,-2,0,0,Gefle,3,19,2,Malmö FF,2,2010-03-13T00:00+0100,15,9400
9370,1,1489606,-1,0,1,Helsingborg,2,19,6,IFK Göteborg,0,2010-03-13T00:00+0100,1,9373
9389,2,1489601,1,0,-1,Örebro,-1,19,5,Mjällby,1,2010-03-13T00:00+0100,4,9379
9377,-4,1489605,-2,2,0,Häcken,0,19,9,Trelleborgs FF,3,2010-03-13T00:00+0100,13,19740
9393,-5,1489607,-1,1,-4,Halmstad,-5,19,16,Åtvidaberg,1,2010-03-13T00:00+0100,14,9371
19721,-4,1489603,-3,1,0,Djurgården,-2,19,12,Brommapojkarna,0,2010-03-13T00:00+0100,10,9368
9400,0,1489615,-1,3,-3,Mjällby,-4,20,15,Gefle,3,2010-03-13T00:00+0100,5,9389
19740,1,1489613,1,1,-2,Elfsborg,-4,20,12,Häcken,1,2010-03-13T00:00+0100,4,9369
9368,2,1489612,1,0,-2,IFK Göteborg,-4,20,6,Djurgården,2,2010-03-13T00:00+0100,7,9370
9374,-5,1489616,-3,2,-2,Åtvidaberg,0,20,9,Kalmar FF,1,2010-03-13T00:00+0100,16,9393
9382,-4,1489609,-2,1,-1,Brommapojkarna,-3,20,8,Gais,1,2010-03-13T00:00+0100,11,19721
9379,2,1489610,2,0,-1,AIK,0,20,3,Örebro,1,2010-03-13T00:00+0100,13,9367
9371,3,1489611,2,2,-2,Malmö FF,-4,20,14,Halmstad,0,2010-03-13T00:00+0100,2,9375
9373,2,1489614,2,0,0,Trelleborgs FF,1,20,1,Helsingborg,1,2010-03-13T00:00+0100,10,9377
9382,-3,1489623,0,1,-1,Djurgården,-3,21,9,Gais,0,2010-03-13T00:00+0100,6,9368
19721,-6,1489621,-3,2,-2,Åtvidaberg,-3,21,13,Brommapojkarna,0,2010-03-13T00:00+0100,16,9393
9379,1,1489622,2,0,0,Helsingborg,2,21,3,Örebro,3,2010-03-13T00:00+0100,2,9373
9389,0,1489617,0,1,-1,Trelleborgs FF,1,21,5,Mjällby,1,2010-03-13T00:00+0100,11,9377
9367,0,1489618,-1,2,0,IFK Göteborg,2,21,14,AIK,1,2010-03-13T00:00+0100,7,9370
9371,-2,1489619,-3,1,-2,Kalmar FF,-4,21,12,Halmstad,2,2010-03-13T00:00+0100,10,9374
9375,1,1489620,1,0,3,Elfsborg,3,21,1,Malmö FF,1,2010-03-13T00:00+0100,4,9369
9400,-3,1489624,-3,2,-2,Häcken,-4,21,15,Gefle,0,2010-03-13T00:00+0100,8,19740
19740,-2,1489630,-2,0,-2,Halmstad,-3,22,8,Häcken,2,2010-03-13T00:00+0100,12,9371
9369,0,1489625,0,0,1,Mjällby,1,22,4,Elfsborg,2,2010-03-13T00:00+0100,7,9389
9377,0,1489626,0,1,0,AIK,1,22,10,Trelleborgs FF,4,2010-03-13T00:00+0100,14,9367
9373,-4,1489627,-2,1,0,Gefle,0,22,2,Helsingborg,3,2010-03-13T00:00+0100,16,9400
9393,3,1489628,3,3,-2,Malmö FF,-5,22,15,Åtvidaberg,3,2010-03-13T00:00+0100,1,9375
9368,2,1489632,0,1,0,Örebro,-2,22,5,Djurgården,2,2010-03-13T00:00+0100,3,9379
9374,-3,1489629,-4,0,-3,Brommapojkarna,-3,22,9,Kalmar FF,3,2010-03-13T00:00+0100,13,19721
9370,-4,1489631,-2,1,0,Gais,0,22,6,IFK Göteborg,2,2010-03-13T00:00+0100,11,9382
9393,-1,1489636,2,1,-1,Djurgården,-4,23,13,Åtvidaberg,2,2010-03-13T00:00+0100,7,9368
9389,-2,1489637,-1,2,-1,Häcken,-1,23,6,Mjällby,2,2010-03-13T00:00+0100,10,19740
9375,0,1489638,1,0,2,Helsingborg,2,23,1,Malmö FF,2,2010-03-13T00:00+0100,2,9373
19721,1,1489633,0,3,-4,Trelleborgs FF,-3,23,14,Brommapojkarna,0,2010-03-13T00:00+0100,9,9377
19740,-2,1489645,-3,1,0,AIK,-1,24,10,Häcken,0,2010-03-13T00:00+0100,13,9367
9374,-3,1489648,-3,1,-2,Gais,-3,24,7,Kalmar FF,3,2010-03-13T00:00+0100,11,9382
9400,-5,1489647,-4,0,-4,Brommapojkarna,-6,24,15,Gefle,2,2010-03-13T00:00+0100,16,19721
9371,1,1489643,1,1,-1,Örebro,-3,24,12,Halmstad,1,2010-03-13T00:00+0100,3,9379
9370,-2,1489641,1,0,0,Åtvidaberg,1,24,5,IFK Göteborg,3,2010-03-13T00:00+0100,14,9393
9377,1,1489644,1,1,1,Elfsborg,2,24,9,Trelleborgs FF,1,2010-03-13T00:00+0100,4,9369
9368,4,1489642,3,0,1,Malmö FF,-1,24,6,Djurgården,1,2010-03-13T00:00+0100,1,9375
9373,-2,1489646,0,1,0,Mjällby,0,24,2,Helsingborg,2,2010-03-13T00:00+0100,8,9389
9379,-5,1489634,-2,1,-1,Gefle,1,23,3,Örebro,3,2010-03-13T00:00+0100,16,9400
9369,1,1489635,0,1,1,IFK Göteborg,1,23,4,Elfsborg,1,2010-03-13T00:00+0100,5,9370
9382,-2,1489639,-2,1,-2,Halmstad,-4,23,11,Gais,1,2010-03-13T00:00+0100,12,9371
9367,-2,1489640,-1,1,-1,Kalmar FF,0,23,15,AIK,0,2010-03-13T00:00+0100,8,9374
19721,1,1489655,0,2,-4,Elfsborg,-6,25,15,Brommapojkarna,2,2010-03-13T00:00+0100,4,9369
9375,1,1489649,1,1,1,IFK Göteborg,4,25,1,Malmö FF,2,2010-03-13T00:00+0100,5,9370
9389,1,1489650,2,0,-2,Djurgården,-3,25,6,Mjällby,3,2010-03-13T00:00+0100,7,9368
9400,-2,1489651,-1,2,-2,Halmstad,-4,25,16,Gefle,1,2010-03-13T00:00+0100,12,9371
9367,2,1489654,1,3,-4,Helsingborg,-3,25,14,AIK,2,2010-03-13T00:00+0100,2,9373
9393,1,1489652,0,1,0,Trelleborgs FF,-3,25,13,Åtvidaberg,3,2010-03-13T00:00+0100,9,9377
9379,-2,1489656,0,0,2,Kalmar FF,1,25,3,Örebro,1,2010-03-13T00:00+0100,8,9374
9382,-3,1489653,0,1,-3,Häcken,-4,25,11,Gais,2,2010-03-13T00:00+0100,10,19740
9373,-3,1489662,-2,1,0,Gais,1,26,2,Helsingborg,0,2010-03-13T00:00+0100,10,9382
9370,-1,1489657,-1,0,1,Mjällby,1,26,6,IFK Göteborg,0,2010-03-13T00:00+0100,7,9389
9369,-1,1489659,1,1,0,Åtvidaberg,2,26,4,Elfsborg,4,2010-03-13T00:00+0100,13,9393
9371,-7,1489663,-4,0,0,Brommapojkarna,-3,26,11,Halmstad,2,2010-03-13T00:00+0100,16,19721
9368,-3,1489658,-4,1,0,AIK,0,26,5,Djurgården,2,2010-03-13T00:00+0100,14,9367
9377,4,1489660,2,3,0,Malmö FF,0,26,12,Trelleborgs FF,0,2010-03-13T00:00+0100,1,9375
19740,1,1489661,2,1,-1,Örebro,-3,26,9,Häcken,2,2010-03-13T00:00+0100,3,9379
9374,-4,1489664,-3,1,0,Gefle,-2,26,8,Kalmar FF,1,2010-03-13T00:00+0100,15,9400
9367,-3,1489666,-2,0,-4,Gefle,-4,27,13,AIK,2,2010-03-13T00:00+0100,15,9400
9377,2,1489667,1,1,-1,Djurgården,-2,27,9,Trelleborgs FF,3,2010-03-13T00:00+0100,8,9368
9393,-2,1489669,0,0,0,Häcken,-1,27,14,Åtvidaberg,0,2010-03-13T00:00+0100,10,19740
9389,-1,1489671,0,0,-1,Halmstad,-1,27,6,Mjällby,2,2010-03-13T00:00+0100,12,9371
19721,0,1489668,1,2,-4,IFK Göteborg,-7,27,16,Brommapojkarna,1,2010-03-13T00:00+0100,5,9370
9369,0,1489670,0,3,2,Helsingborg,2,27,4,Elfsborg,1,2010-03-13T00:00+0100,2,9373
9375,-1,1489672,1,1,1,Kalmar FF,3,27,1,Malmö FF,0,2010-03-13T00:00+0100,7,9374
9382,0,1489665,0,1,-1,Örebro,-2,27,11,Gais,0,2010-03-13T00:00+0100,3,9379
9373,0,1489678,0,0,-1,Åtvidaberg,0,28,2,Helsingborg,3,2010-03-13T00:00+0100,14,9393
9400,-4,1489679,-1,0,-2,Gais,-5,28,15,Gefle,1,2010-03-13T00:00+0100,11,9382
9374,1,1489680,1,1,0,Mjällby,-2,28,7,Kalmar FF,1,2010-03-13T00:00+0100,5,9389
9368,1,1489673,0,4,-1,Elfsborg,1,28,8,Djurgården,4,2010-03-13T00:00+0100,4,9369
9379,-7,1489674,-4,1,1,Brommapojkarna,1,28,3,Örebro,1,2010-03-13T00:00+0100,16,19721
9371,-4,1489675,-2,2,0,AIK,-1,28,12,Halmstad,1,2010-03-13T00:00+0100,13,9367
9370,0,1489676,-1,2,0,Trelleborgs FF,0,28,6,IFK Göteborg,1,2010-03-13T00:00+0100,9,9377
19740,2,1489677,0,4,-1,Malmö FF,-1,28,10,Häcken,0,2010-03-13T00:00+0100,1,9375
9382,-1,1489682,-1,3,-2,Trelleborgs FF,-4,29,12,Gais,1,2010-03-13T00:00+0100,6,9377
9400,1,1489685,0,2,0,Djurgården,-3,29,14,Gefle,2,2010-03-13T00:00+0100,7,9368
9374,-1,1489686,-2,3,0,Häcken,-1,29,9,Kalmar FF,1,2010-03-13T00:00+0100,10,19740
9371,1,1489683,1,4,-1,Helsingborg,-2,29,13,Halmstad,2,2010-03-13T00:00+0100,2,9373
9367,0,1489681,0,0,-1,Elfsborg,-5,29,11,AIK,2,2010-03-13T00:00+0100,4,9369
9389,-1,1489684,-2,1,1,Åtvidaberg,0,29,5,Mjällby,2,2010-03-13T00:00+0100,15,9393
9379,-1,1489687,-1,1,0,IFK Göteborg,2,29,3,Örebro,2,2010-03-13T00:00+0100,8,9370
19721,1,1489688,-1,4,-3,Malmö FF,-6,29,16,Brommapojkarna,0,2010-03-13T00:00+0100,1,9375
9369,-5,1489689,-2,0,-1,Gais,-1,30,4,Elfsborg,1,2010-03-13T00:00+0100,13,9382
9377,2,1489690,1,0,-1,Örebro,0,30,5,Trelleborgs FF,1,2010-03-13T00:00+0100,3,9379
9375,1,1489691,3,0,0,Mjällby,1,30,1,Malmö FF,2,2010-03-13T00:00+0100,6,9389
9393,-3,1489692,0,1,-2,AIK,-2,30,15,Åtvidaberg,1,2010-03-13T00:00+0100,11,9367
19740,-7,1489693,-3,0,-1,Brommapojkarna,-1,30,8,Häcken,5,2010-03-13T00:00+0100,16,19721
9373,-1,1489694,-2,0,0,Kalmar FF,0,30,2,Helsingborg,0,2010-03-13T00:00+0100,9,9374
9370,-3,1489695,-1,2,-3,Gefle,-1,30,7,IFK Göteborg,2,2010-03-13T00:00+0100,14,9400
9368,-2,1489696,-2,2,-1,Halmstad,0,30,10,Djurgården,0,2010-03-13T00:00+0100,12,9371
9369,0,1251012,0,1,0,Hammarby,0,1,0,Elfsborg,1,2009-04-04T00:00+0200,0,9372
19740,0,1251013,0,1,0,Malmö FF,0,1,0,Häcken,0,2009-04-04T00:00+0200,0,9375
9380,0,1251014,0,5,0,Gais,0,1,0,Örgryte IS,1,2009-04-04T00:00+0200,0,9382
9377,0,1251015,0,0,0,Brommapojkarna,0,1,0,Trelleborgs FF,0,2009-04-04T00:00+0200,0,19721
9367,0,1251016,0,0,0,Halmstad,0,1,0,AIK,1,2009-04-04T00:00+0200,0,9371
9368,0,1251017,0,0,0,Örebro,0,1,0,Djurgården,1,2009-04-04T00:00+0200,0,9379
9400,0,1251018,0,1,0,Kalmar FF,0,1,0,Gefle,1,2009-04-04T00:00+0200,0,9374
9373,0,1251019,0,0,0,IFK Göteborg,0,1,0,Helsingborg,1,2009-04-04T00:00+0200,0,9370
9379,0,1251020,0,1,-1,Elfsborg,-1,2,14,Örebro,0,2009-04-04T00:00+0200,6,9369
19721,-1,1251021,-1,0,0,Häcken,0,2,4,Brommapojkarna,2,2009-04-04T00:00+0200,15,19740
